CategoryID;Category
775;Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice
776;Computers&Accessories|Components|Memory
777;Computers&Accessories|Accessories&Peripherals|UninterruptedPowerSupplies
778;OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|CompositionNotebooks
779;Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice
780;Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear
781;Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets
782;Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks
783;Computers&Accessories|Accessories&Peripherals|USBGadgets|Lamps
784;Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables
785;Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear
786;Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MiceAccessories|MousePads
787;Electronics|Headphones,Earbuds&Accessories|Cases
788;Electronics|Accessories|MemoryCards|SecureDigitalCards
789;Electronics|Mobiles&Accessories|MobileAccessories|Photo&VideoAccessories|Flashes&SelfieLights|SelfieLights
790;OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|CompositionNotebooks
791;Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice
792;Computers&Accessories|Accessories&Peripherals|LaptopAccessories|NotebookComputerStands
793;Computers&Accessories|ExternalDevices&DataStorage|ExternalHardDisks
794;Computers&Accessories|Accessories&Peripherals|Audio&VideoAccessories|Webcams&VoIPEquipment|Webcams
795;Computers&Accessories|Accessories&Peripherals|USBHubs
796;Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Bags&Sleeves|LaptopSleeves&Slipcases
797;Computers&Accessories|Accessories&Peripherals|LaptopAccessories|CoolingPads
798;Computers&Accessories|Accessories&Peripherals|LaptopAccessories|CameraPrivacyCovers
799;Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice
800;MusicalInstruments|Microphones|Condenser
801;Computers&Accessories|Accessories&Peripherals|LaptopAccessories
802;Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables
803;Computers&Accessories|Accessories&Peripherals|TabletAccessories|Stands
804;Electronics|HomeAudio|Speakers|BluetoothSpeakers
805;HomeImprovement|Electrical|Adapters&Multi-Outlets
806;Electronics|HomeAudio|Speakers|OutdoorSpeakers
807;Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets
808;OfficeProducts|OfficePaperProducts|Paper|Copy&PrintingPaper|ColouredPaper
809;Computers&Accessories|NetworkingDevices|Routers
810;Computers&Accessories|Components|InternalSolidStateDrives
811;OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|CompositionNotebooks
812;Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks
813;Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear
814;Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MiceAccessories|MousePads
815;Computers&Accessories|ExternalDevices&DataStorage|ExternalHardDisks
816;Electronics|HomeAudio|Speakers|MultimediaSpeakerSystems
817;Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets
818;Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables
819;Computers&Accessories|ExternalDevices&DataStorage|ExternalHardDisks
820;Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|Gamepads
821;Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice
822;Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboards
823;Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables
824;Computers&Accessories|NetworkingDevices|Routers
825;OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|Notepads&MemoBooks
826;Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks
827;Electronics|WearableTechnology|SmartWatches
828;Computers&Accessories|NetworkingDevices|DataCards&Dongles
829;Computers&Accessories|Accessories&Peripherals|LaptopAccessories|LaptopChargers&PowerSupplies
830;Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MouseSets
831;Electronics|Cameras&Photography|Accessories|Tripods&Monopods|TripodLegs
832;Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|EthernetCables
833;Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables
834;Computers&Accessories|ExternalDevices&DataStorage|PenDrives
835;Electronics|GeneralPurposeBatteries&BatteryChargers|DisposableBatteries
836;Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables
837;Electronics|GeneralPurposeBatteries&BatteryChargers|RechargeableBatteries
838;Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear
839;Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables
840;Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables
841;Computers&Accessories|Accessories&Peripherals|LaptopAccessories|LaptopChargers&PowerSupplies
842;Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets
843;Computers&Accessories|Accessories&Peripherals|USBHubs
844;Computers&Accessories|Accessories&Peripherals|Audio&VideoAccessories|PCSpeakers
845;Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice
846;Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks
847;Electronics|Cameras&Photography|Accessories|Batteries&Chargers|BatteryChargers
848;Computers&Accessories|Accessories&Peripherals|TabletAccessories|Bags,Cases&Sleeves|Cases
849;OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|WireboundNotebooks
850;OfficeProducts|OfficePaperProducts|Paper|Stationery|Pens,Pencils&WritingSupplies|Pens&Refills|StickBallpointPens
851;Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables
852;Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables
853;Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice
854;Home&Kitchen|CraftMaterials|DrawingMaterials|DrawingMedia|Pencils|WoodenPencils
855;Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice
856;Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|GamingMice
857;Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables
858;OfficeProducts|OfficePaperProducts|Paper|Stationery|Pens,Pencils&WritingSupplies|Pens&Refills|RetractableBallpointPens
859;Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear
860;Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear
861;Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MiceAccessories|MousePads
862;Electronics|WearableTechnology|SmartWatches
863;Computers&Accessories|Components|InternalHardDrives
864;Electronics|Accessories|MemoryCards|MicroSD
865;Electronics|WearableTechnology|SmartWatches
866;Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice
867;Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear
868;OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|WireboundNotebooks
869;Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters
870;Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MiceAccessories|DustCovers
871;Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets
872;Electronics|Cameras&Photography|SecurityCameras|DomeCameras
873;Computers&Accessories|Printers,Inks&Accessories|Printers
874;Computers&Accessories|NetworkingDevices|Routers
875;Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MiceAccessories|MousePads
876;Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets
877;Computers&Accessories|Accessories&Peripherals|Audio&VideoAccessories|Webcams&VoIPEquipment|Webcams
878;OfficeProducts|OfficePaperProducts|Paper|Stationery|Pens,Pencils&WritingSupplies|Pens&Refills|BottledInk
879;Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear
880;Computers&Accessories|Accessories&Peripherals|LaptopAccessories|CoolingPads
881;Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters
882;Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MiceAccessories|MousePads
883;Electronics|Headphones,Earbuds&Accessories|Headphones|On-Ear
884;Computers&Accessories|Accessories&Peripherals|TabletAccessories|Bags,Cases&Sleeves|Cases
885;Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables
886;Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice
887;Home&Kitchen|CraftMaterials|PaintingMaterials|Paints
888;Computers&Accessories|Accessories&Peripherals|LaptopAccessories|CameraPrivacyCovers
889;Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MouseSets
890;Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks
891;Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear
892;Computers&Accessories|Components|InternalSolidStateDrives
893;OfficeProducts|OfficePaperProducts|Paper|Stationery|Pens,Pencils&WritingSupplies|Pens&Refills|GelInkRollerballPens
894;Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters
895;Home&Kitchen|CraftMaterials|DrawingMaterials|DrawingMedia|Pens
897;Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|GamingMice
898;Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables
899;Electronics|HomeAudio|Speakers|BluetoothSpeakers
900;Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|SATACables
901;Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks
902;Electronics|Cameras&Photography|SecurityCameras|DomeCameras
903;Electronics|GeneralPurposeBatteries&BatteryChargers
904;Home&Kitchen|CraftMaterials|PaintingMaterials|Paints
905;Computers&Accessories|Accessories&Peripherals|LaptopAccessories|LaptopChargers&PowerSupplies
906;Computers&Accessories|Accessories&Peripherals|Audio&VideoAccessories|PCHeadsets
907;Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|GamingKeyboards
908;Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables
909;Computers&Accessories|Printers,Inks&Accessories|Inks,Toners&Cartridges|InkjetInkCartridges
910;Electronics|WearableTechnology|SmartWatches
911;Electronics|HomeAudio|Speakers|SoundbarSpeakers
912;Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear
913;Electronics|GeneralPurposeBatteries&BatteryChargers
914;Electronics|Cameras&Photography|SecurityCameras|DomeCameras
915;Computers&Accessories|Accessories&Peripherals|USBHubs
916;Electronics|Headphones,Earbuds&Accessories|Headphones|Over-Ear
917;Computers&Accessories|Accessories&Peripherals|TabletAccessories|ScreenProtectors
918;Electronics|Headphones,Earbuds&Accessories|Headphones|On-Ear
919;OfficeProducts|OfficePaperProducts|Paper|Stationery|Pens,Pencils&WritingSupplies|Pens&Refills|StickBallpointPens
920;Electronics|Headphones,Earbuds&Accessories|Earpads
921;Computers&Accessories|Printers,Inks&Accessories|Printers|InkjetPrinters
922;Computers&Accessories|Monitors
923;Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Bags&Sleeves|LaptopSleeves&Slipcases
924;Toys&Games|Arts&Crafts|Drawing&PaintingSupplies|ColouringPens&Markers
925;Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables
926;Computers&Accessories|NetworkingDevices|Routers
927;Computers&Accessories|Accessories&Peripherals|HardDiskBags
928;Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables
929;Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|Gamepads
930;Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear
931;Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets
932;Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|Headsets
933;Computers&Accessories|Accessories&Peripherals|TabletAccessories|ScreenProtectors
934;Computers&Accessories|ExternalDevices&DataStorage|ExternalHardDisks
935;Computers&Accessories|ExternalDevices&DataStorage|ExternalSolidStateDrives
936;Computers&Accessories|Accessories&Peripherals|Audio&VideoAccessories|PCSpeakers
937;Computers&Accessories|NetworkingDevices|NetworkAdapters|PowerLANAdapters
938;Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables
939;Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear
940;Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MouseSets
941;Computers&Accessories|Printers,Inks&Accessories|Inks,Toners&Cartridges|InkjetInkRefills&Kits
942;Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|Headsets
943;Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables
944;Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables
945;Electronics|WearableTechnology|SmartWatches
946;Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Bags&Sleeves|LaptopSleeves&Slipcases
947;Computers&Accessories|Accessories&Peripherals|TabletAccessories|ScreenProtectors
948;OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries
949;Electronics|Cameras&Photography|Accessories|PhotoStudio&Lighting|PhotoBackgroundAccessories|BackgroundSupports
950;OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|CompositionNotebooks
951;Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MiceAccessories|MousePads
952;OfficeProducts|OfficeElectronics|Calculators|Financial&Business
953;Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions
954;Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Bags&Sleeves|LaptopSleeves&Slipcases
955;OfficeProducts|OfficePaperProducts|Paper|Stationery|Pens,Pencils&WritingSupplies|Pens&Refills|StickBallpointPens
956;Computers&Accessories|NetworkingDevices|Routers
957;Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables
958;Computers&Accessories|Printers,Inks&Accessories|Printers
959;Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers
960;Computers&Accessories|NetworkingDevices|Routers
961;Electronics|Cameras&Photography|Accessories|Tripods&Monopods|Tabletop&TravelTripods
962;Electronics|Headphones,Earbuds&Accessories|Adapters
963;Computers&Accessories|ExternalDevices&DataStorage|ExternalHardDisks
964;Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|GamingMice
965;Electronics|GeneralPurposeBatteries&BatteryChargers
966;Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboards
967;Computers&Accessories|Printers,Inks&Accessories|Printers
968;Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables
969;Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|Headsets
970;Electronics|PowerAccessories|SurgeProtectors
971;OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|CompositionNotebooks
972;Computers&Accessories|Accessories&Peripherals|LaptopAccessories|LaptopChargers&PowerSupplies
973;Electronics|Cameras&Photography|SecurityCameras|DomeCameras
974;Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables
975;Computers&Accessories|Accessories&Peripherals|USBGadgets|Lamps
976;Computers&Accessories|Tablets
977;Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear
978;Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks
979;Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables
980;Computers&Accessories|Accessories&Peripherals|LaptopAccessories|LaptopChargers&PowerSupplies
981;Electronics|Mobiles&Accessories|MobileAccessories|Stands
982;HomeImprovement|Electrical|CordManagement
983;Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables
984;Home&Kitchen|CraftMaterials|PaintingMaterials
985;Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables
986;Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|GamingMice
987;Computers&Accessories|Printers,Inks&Accessories|Inks,Toners&Cartridges|TonerCartridges
988;Computers&Accessories|Accessories&Peripherals|TabletAccessories|ScreenProtectors
989;Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks
990;Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables
991;Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice
992;Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables
993;OfficeProducts|OfficePaperProducts|Paper|Stationery|Pens,Pencils&WritingSupplies|Pens&Refills|LiquidInkRollerballPens
994;Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks
995;Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|GamingKeyboards
996;Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Bags&Sleeves|LaptopSleeves&Slipcases
997;Computers&Accessories|Accessories&Peripherals|USBGadgets|Lamps
998;Computers&Accessories|NetworkingDevices|Repeaters&Extenders
999;Electronics|HomeAudio|Speakers|BluetoothSpeakers
1000;Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables
1001;Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice
1002;OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|CompositionNotebooks
1003;Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|GamingKeyboards
1004;OfficeProducts|OfficePaperProducts|Paper|Stationery|Pens,Pencils&WritingSupplies|Pens&Refills|LiquidInkRollerballPens
1005;OfficeProducts|OfficePaperProducts|Paper|Stationery|Pens,Pencils&WritingSupplies|Pens&Refills|FountainPens
1006;Computers&Accessories|Accessories&Peripherals|HardDriveAccessories|Caddies
1007;Electronics|Mobiles&Accessories|MobileAccessories|Photo&VideoAccessories|SelfieSticks
1008;Computers&Accessories|Printers,Inks&Accessories|Printers|InkjetPrinters
1009;Computers&Accessories|Components|InternalSolidStateDrives
1010;Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables
1011;Computers&Accessories|ExternalDevices&DataStorage|PenDrives
1012;Electronics|GeneralPurposeBatteries&BatteryChargers|DisposableBatteries
1013;Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets
1014;Computers&Accessories|Laptops|TraditionalLaptops
1015;Electronics|Headphones,Earbuds&Accessories|Headphones|On-Ear
1016;Electronics|HomeAudio|Speakers|OutdoorSpeakers
1017;Electronics|Mobiles&Accessories|MobileAccessories|StylusPens
1018;Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables
1019;Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters
1020;Computers&Accessories|Accessories&Peripherals|USBGadgets|Lamps
1021;Electronics|HomeAudio|Speakers|OutdoorSpeakers
1022;Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles
1023;Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters
1024;Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters
1025;Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers
1026;Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales
1027;Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales
1028;Home&Kitchen|Kitchen&Dining|KitchenTools|ManualChoppers&Chippers|Choppers
1029;Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles
1030;Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters
1031;Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles
1032;Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop
1033;Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles
1034;Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers
1035;Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters
1036;Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders
1037;Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons
1038;Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders
1039;Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters
1040;Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters
1041;Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles
1042;Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters
1043;Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets
1044;Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|StorageWaterHeaters
1045;Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders
1046;Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons
1047;Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders
1048;Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets
1049;Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters
1050;Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers
1051;Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|ImmersionRods
1052;Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles
1053;Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop
1054;Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DeepFatFryers|AirFryers
1055;Home&Kitchen|HomeStorage&Organization|LaundryOrganization|LaundryBaskets
1056;Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|SteamIrons
1057;Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|ImmersionRods
1058;Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers
1059;Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets
1060;Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|JuicerMixerGrinders
1061;Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers
1062;Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters
1063;Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|HandheldVacuums
1064;Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop
1065;Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop
1066;Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles
1067;Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters
1068;Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders
1069;Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|EggBoilers
1070;Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters
1071;Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets
1072;Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|SandwichMakers
1073;Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons
1074;Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters
1075;Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons
1076;Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers
1077;Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons
1078;Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|StorageWaterHeaters
1079;Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|SteamIrons
1080;Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters
1081;Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|JuicerMixerGrinders
1082;Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons
1083;Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets
1084;Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|StorageWaterHeaters
1085;Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MiniFoodProcessors&Choppers
1086;Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets
1087;Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders
1088;Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|EggBoilers
1089;Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters
1090;Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales|DigitalScales
1091;Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|StorageWaterHeaters
1092;Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders
1093;Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales
1094;Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|VacuumSealers
1095;Home&Kitchen|Heating,Cooling&AirQuality|Fans|CeilingFans
1096;Home&Kitchen|HomeStorage&Organization|LaundryOrganization|LaundryBaskets
1097;Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters
1098;Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|CanisterVacuums
1099;Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles
1100;Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters
1101;Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters
